speaker	lang	ltype	ave_ttr	se	nmessages
0scar	Spanish-Argentina	L1	0.6777358490566037	0.009114023347812288	53
niklavjus	Italiano (Italia)	L1	0.7929999999999999	0.03151895373334027	10
Pugnator	Neapoilitan (Naples) / Italian (Italy)	L1	0.7618750000000001	0.0119258250204904	32
chipulukusu	Italian	L1	0.7288524590163935	0.007370367344300491	61
Kaxgufen	Castellano de Argentina	L1	0.6953476966193729	0.005627765897103462	173
flljob	México español	L1	0.6844545454545459	0.007023832138431518	110
pantarhei	Italiano	L1	0.7763636363636365	0.017800547860451692	11
winnie	italy, italian	L1	0.7716666666666668	0.029711576494319134	6
femmejolie	Spanish (Spain)	L1	0.6879687500000002	0.011013113772916283	64
Pitt	German	L2	0.6889041095890414	0.008839774604719176	73
Elxenc	català/valencià	L2	0.7245809804077515	0.002703005069938358	381
Sprocedato	Italian - Rome	L2	0.7476470588235296	0.01666118710384535	17
Huginn	Italian	L1	0.7987500000000001	0.022790779777294656	8
Cristina.	Spain-Spanish	L1	0.7028467153284673	0.004993500396715252	137
nand-o	European Spanish	L1	0.7050000000000001	0.018416478128748356	16
merquiades	English (US Northeast)	L2	0.7369565217391304	0.0073207605966157585	69
oirelav	italian	L1	0.7727272727272727	0.006618281717527749	11
Rise up	Español	L1	0.6914285714285714	0.01895214165917371	7
chlapec	Galician & Spanish-Spain	L1	0.7069230769230769	0.015122771731798079	13
Adolfo Afogutu	Español	L1	0.712606382978723	0.002558825452881603	564
otherwise	Italiano - Italia	L2	0.6739130434782609	0.016994990315502532	23
pollonia	Italiano	L1	0.7328571428571429	0.024948927423675687	7
Corsicum	Corsu in casa è u Francese à scola	L2	0.7181159420289855	0.008588031090925664	69
Neretva	Spanish-Spanish	L1	0.7146153846153845	0.015217036025597732	13
AnaHugo	Mexican Spanish	L1	0.6807692307692309	0.02779184390736252	13
Pinairun	Castellano	L1	0.6890488771466321	0.0027626652260032596	757
Pixidio	Español	L1	0.7042771084337346	0.003198339453460936	332
woosh	español	L1	0.7158333333333333	0.010088676868954798	24
Kerena	Spanish	L1	0.7269767441860465	0.01044171124602651	43
Aoyama	français Clodoaldien	L2	0.7396323529411767	0.007682002343306276	136
Eva Maria	Catalonia / Spain (Catalan / Spanish)	L1	0.7331428571428571	0.01067291733622004	35
Cecilio	Spanish, Valencian/Catalan	L1	0.7327142857142855	0.006307908305232623	70
Surinam del Nord	Español - España	L1	0.6969117647058823	0.00653301654837169	68
esteban	Colombia Spanish	L1	0.7310526315789472	0.013331024730886225	19
snarkhunter	French - France	L1	0.7621457489878543	0.0034167890003310025	247
OLN	French - France,  ♀	L1	0.6992162162162157	0.00406663956273563	370
Nanon	français (France)	L2	0.7515506329113926	0.0029739005848044685	316
Maître Capello	French – Switzerland	L1	0.6764142857142861	0.003712842988838163	700
nicduf	français	L1	0.7035064935064936	0.007476932477124031	77
Thomas1	polszczyzna warszawska	L2	0.7056906077348066	0.0063648018105976825	181
DearPrudence	French (lower Normandy)	L2	0.7333620689655171	0.0068337990223754416	116
Piotr Ivanovitch	France	L1	0.7245754716981131	0.0049837924574188865	212
Yendred	Français - France	L2	0.7000000000000001	0.011868848521124168	46
SergueiL	Français	L1	0.7345312499999999	0.004261201627193677	256
Bezoard	French - France	L1	0.7401851851851851	0.006392305486036859	108
Chimel	Français	L1	0.755459854014598	0.0019870564137903445	685
Gérard Napalinex	French - France	L1	0.7225	0.023228933107943918	4
J.F. de TROYES	francais-France	L1	0.7171249999999996	0.00805478423364853	80
Calamitintin	France, St Maix les bains, 79	L2	0.6838461538461539	0.024272450922131008	13
Lacuzon	French - France	L1	0.6677118644067798	0.008699608954288835	118
tilt	French French	L1	0.7308609271523181	0.004506120454207269	302
CapnPrep	AmE	L2	0.7576315789473685	0.004611251668195696	228
CABEZOTA	french	L2	0.7262595419847331	0.005433996071430032	131
olivier68	French Paris France	L1	0.726923076923077	0.01541663334928966	13
volo	français	L2	0.7413366336633664	0.004345603464110547	202
k@t	Français de France	L1	0.7094158075601379	0.004661043987103352	291
plantin	français	L1	0.7504088050314459	0.0033814653673712876	318
Punky Zoé	France - français	L1	0.7311196911196913	0.004016843874579723	259
Stefan Ivanovich	French	L1	0.6730769230769231	0.03161029967217792	13
Anne345	France	L1	0.7030263157894736	0.008269622568960223	76
Gwynplaine	French	L1	0.6837499999999999	0.011911552402821442	32
Donaldos	French - France	L1	0.747142857142857	0.008139932641082514	70
Juan Jacob Vilalta	Español/Francés	L1	0.7544444444444444	0.00798075687883969	45
germanbz	Spanish-Spain/Catalan (Val)	L1	0.7003174603174603	0.0037270856153264944	189
Frenchrescue	French	L1	0.7033333333333333	0.018640674544520855	12
Xence	Algeria (Arabic - French)	L1	0.7564383561643837	0.007613599002088332	73
geostan	English Canada	L2	0.7235185185185187	0.010995702760800329	54
Asmodée	Français	L1	0.7324657534246574	0.006161761661252734	73
quinoa	french	L1	0.6837254901960786	0.010182494722301795	51
Comtois	Français	L1	0.7324509803921571	0.0061154940608606385	102
Logospreference-1	français	L1	0.7030618253189393	0.002313729151424769	1019
Roméo31	français - France	L1	0.7137115839243499	0.0036865956507263135	423
geve	France, French	L1	0.7474999999999998	0.0068407203235810315	100
LV4-26	France French	L1	0.7279518072289158	0.004652128740169513	249
Nicomon	Français, Québec ♀	L2	0.7451769911504424	0.002824322239131451	452
IlEnAppert	Allemand	L2	0.7162711864406779	0.007590861285044471	59
Marie3933	français	L2	0.7087719298245617	0.010905352021907254	57
CARNESECCHI	French / France	L1	0.6701886792452829	0.014329449832900902	53
josepbadalona	France/français	L2	0.692	0.022744962812309307	10
Little Chandler	español (ESP)	L1	0.7075609756097562	0.010750952809759148	41
Gévy	Français France	L2	0.737887323943662	0.006931442061550079	71
Agnès E.	France, French	L1	0.7296385542168676	0.0077604560258679916	83
Francois114	French - France	L1	0.7457142857142859	0.006041792871181015	98
chics	Catalan - Spanish	L1	0.7198980167766299	0.00211215867709262	519
swift	Spanish – Costa Rica (Valle Central)	L1	0.7190933692223097	0.002168022318190113	698
xmarabout	French - Belgium	L1	0.6937142857142857	0.015718563206976545	35
luklamainfroide	French	L1	0.7052173913043478	0.016961588378541666	23
proyoyo	French - Cantonese	L1	0.719	0.010119902636810847	60
MarcusK	French	L1	0.658	0.048518037882832814	5
Cal inhibes	Spanish	L1	0.6820000000000002	0.007223522112424345	120
JeanDeSponde	France, Français	L1	0.7174556213017751	0.005878710668359146	169
Michelvar	French from France	L1	0.6819999999999998	0.01088886163436324	65
Grop	français	L1	0.7265714285714286	0.009957412315657598	35
Me-K	french	L1	0.7251401869158878	0.006874911372739601	107
xav	France	L1	0.7556521739130434	0.010488789386460707	46
StefKE	French - Belgium	L1	0.7282352941176471	0.023156045045415866	17
Cintia&Martine	Français	L2	0.7303314917127071	0.0039135066618290575	181
Grégory80	French	L1	0.6328571428571429	0.024271704642618394	7
jann	English - USA	L2	0.7056250000000001	0.011785528817839659	32
lectrice	Russian/Moscow	L2	0.73	0.030000000000000023	2
Kaitchou23	French - France	L1	0.7142857142857143	0.022345463250762032	7
nopal	french of FRANCE	L1	0.7394736842105264	0.0071522165300489495	19
Víctor Pérez	Español peninsular Français	L1	0.6986060606060606	0.00566227187284291	165
Jeanne75	French - France	L1	0.7199999999999999	0.015256098387585732	19
agnelo	French	L1	0.7145454545454545	0.010304325665781565	44
Domtom	español, català	L1	0.688773006134969	0.0054313121577029295	163
Talant	Spanish-ES	L1	0.6849056603773586	0.009287469286134293	53
lamy08	French	L1	0.7352380952380951	0.0187288807742665	21
utrerana	español	L1	0.7152941176470589	0.009712766963574648	34
Lusios	french	L1	0.6914285714285715	0.016759379319130813	28
betikote	Español - España	L1	0.6416666666666666	0.032702361450580975	6
PhilFrEn	français - France	L1	0.7581818181818182	0.016723319691006433	11
Zampaglione	Français	L1	0.6912500000000001	0.02629757593391452	16
benjbenj	french - France	L1	0.6733333333333333	0.014529663145135579	12
Namarne	Spanish	L1	0.6992156862745096	0.0031103284066063513	459
skop	français — France	L1	0.73	0.01993043457183566	9
Destilleuls	french	L1	0.728	0.017720045146669368	5
Doraemon-	"Spanish - Spain" "Catalan - Valencia"	L1	0.6717363344051441	0.0037804359098811942	311
Miguelillo 87	México español	L1	0.7205882352941179	0.005988291007432062	68
marcoszorrilla	Español - España	L1	0.7266666666666667	0.01354592423912313	15
enoo	French - France	L1	0.7050000000000001	0.020776589389663227	6
Rushes	French - France	L1	0.775	0.0050000000000000044	2
Orbayu	Español-España	L1	0.6603571428571426	0.008704992916123415	56
Wozzeck	French	L1	0.7055555555555555	0.02304049039258636	9
lospazio	Castellano - Argentina	L1	0.6944615384615384	0.01030317065003715	65
boukli	French	L1	0.8200000000000001	0.03999999999999998	2
Gamen	Spanish Argentina	L1	0.6585824700680941	0.0033269178022613285	626
Lampiste	Español	L1	0.7423373493975908	0.0022836930379140077	415
xicranda	català, español	L1	0.74	0.010000000000000009	2
Jaime Bien	Español/España	L1	0.6705405405405404	0.003741531997094842	370
sayah	Spain. Spanish	L1	0.7099999999999999	0.014719601443879744	9
ManPaisa	AmE (New England) / español (Colombia)	L1	0.7156435643564354	0.006131263564931505	101
Luis Albornoz	Castellano - Argentina	L1	0.6863333333333332	0.017409756369870247	30
iran	ESPAÑOL, Basque	L1	0.6843478260869565	0.014237206821760431	23
pickypuck	Extremaduran Spanish	L1	0.7272727272727274	0.0057462519852302715	44
ordequin	Castellano/ España	L1	0.7461139896373061	0.0037228634298817993	193
rocioteag	Español / México	L1	0.7003921568627449	0.007456860424947952	51
ampurdan	Català & español (Spain)	L1	0.6892366412213744	0.0061881047412780145	131
belén	Spanish, Spain, Catalan, Mallorca	L1	0.6943902439024391	0.00871674013585777	41
Calambur	Castellano (rioplatense) - Lunfardo	L1	0.725680830652898	0.002188363919904964	716
Antpax	Spanish    Spain	L1	0.7053076923076925	0.004745381537207811	130
Camilo1964	Spanish - Venezuela	L1	0.7214545454545456	0.0044811464256757265	110
Fernando	Spain, Spanish	L1	0.7115000000000002	0.004674297444940104	160
franzjekill	Español rioplatense	L1	0.6783333333333333	0.026509956200978114	6
Miguel On Ojj	Castellano	L1	0.7129729729729727	0.002989678930078718	370
Bark	Español de España	L1	0.6639285714285715	0.011777694882692922	28
aceituna	Madrid (España) - castellano	L1	0.7115384615384615	0.016684329890808487	26
ROSANGELUS	Español	L1	0.7253900709219858	0.004272289699393835	141
Ludaico	España, español, murciano	L1	0.6952142857142857	0.004468967846794468	280
Jonno	Castellano	L1	0.7079957127545555	0.0016870076905056237	933
oa2169	Español	L1	0.7205035971223023	0.005777405522015375	139
chileno	Castellano - Chile	L1	0.6803846153846155	0.010961201074429884	26
Saúl Ortega	Español	L1	0.6687128712871285	0.009620176164312615	101
Aviador	Castellano de Chile	L1	0.6889214536928487	0.0024193841144951682	853
soplamocos	Español rioplatense	L1	0.6937167449139282	0.005696619131426715	142
lavecilla	Español	L1	0.7251999999999993	0.003663461802851555	225
cacarulo	Buenos Aires, Argentina * Español	L1	0.6969803921568626	0.005577542626693262	170
Colchonero	Español	L1	0.7384444444444447	0.008414486999827032	45
ErOtto	Bilingual: Spanish (Spain) / German (Germany)	L1	0.6901960784313729	0.006610587849599728	102
blasita	Spain. Left four years ago	L2	0.7327906976744186	0.0026251328631637498	344
ukimix	español	L1	0.6712231404958678	0.0029119186268340078	605
aldonzalorenzo	Spanish	L1	0.7243181818181816	0.008622931024773711	44
ACQM	Spain - Spanish	L1	0.6772138228941682	0.003087358774437411	463
tusi	español-España	L1	0.6896236559139785	0.004107229030435997	186
JeSuisSnob	Mexican Spanish	L1	0.7209701492537316	0.0035624026493225455	134
jorgema	Peruvian Spanish	L1	0.6940728136984813	0.0027519317863415335	374
Ayutuxtepeque	Español salvadoreño	L1	0.7264135021097043	0.003487422555942335	237
Duometri	Spain, Spanish	L1	0.6873728813559322	0.006300721138271264	118
Artifacs	Spanish- España	L1	0.6410526315789473	0.01903973587035616	19
Rodal	Castellano (Chile)	L1	0.6727777777777779	0.009212214518935377	54
Vampiro	Chile - Español	L1	0.7311864406779673	0.001814922564196228	708
S.V.	Español, México	L1	0.704629827688651	0.0034825314351795453	425
anahiseri	Spanish (Spain) and German (Germany)	L1	0.6928571428571428	0.01768969106762544	7
Rayines	Castellano/Argentina	L1	0.7214285714285713	0.0040366610813406326	210
jmx	Spain / Spanish	L1	0.7023529411764704	0.006348089235497211	85
Xiscomx	Español de España y Balear	L1	0.7089640778647407	0.0028559599545163257	755
dexterciyo	Español - Canarias	L1	0.6928947368421051	0.010465060031857919	38
ToñoTorreón	Español de México	L1	0.7079497599905761	0.0038275649070942724	343
SpiceMan	Castellano, Argentina	L1	0.6891724137931031	0.0056751993300317265	145
Elcanario	Spanish - Spain	L1	0.7312500000000001	0.014322497288232545	8
Janis Joplin	Español mexicano.	L1	0.7005833333333332	0.007006821821580821	80
MiguelitOOO	Español - México	L1	0.7019093851132678	0.0034441913277620732	309
Quiviscumque	Spanish-Spain	L1	0.7259670781893006	0.003924793232159431	243
kunvla	Ruso	L2	0.709590337152717	0.003626481070200506	521
mirx	Español	L1	0.7229222520107239	0.0024494584747770053	373
piraña utria	Spanish - Colombian with Caribbean nuanc	L1	0.7391208791208789	0.0029632528757209385	182
bb008	Caracas - Venezuela	L2	0.7126950354609929	0.004683367964145001	141
miguel89	Spanish	L1	0.7110810810810814	0.011026747332023705	37
Lurrezko	Spanish (Spain) / Catalan	L1	0.7142079207920788	0.004681689073804709	202
Realice	Spanish - Spain	L1	0.6941988950276242	0.004550409420995032	181
cbrena	español	L1	0.6467415730337082	0.00925020398540903	89
clares3	español España	L1	0.7096115107913672	0.0020326340041902052	695
las cosas facilitas	valenciano y castellano	L1	0.6818246464646464	0.006340797378159304	125
alberto gonzalez	español	L1	0.6932203389830507	0.009069639909437183	59
XiaoRoel	galego, español	L1	0.6941533742331315	0.001465998998660381	1630
Lexinauta	Castellano - Argentina	L1	0.7296969696969696	0.008049872798571375	66
juandiego	Spanish from Spain	L1	0.6994216133942164	0.002212293938676194	657
Julvenzor	Español propio (Andalucía, España)	L1	0.768235294117647	0.004404181904390946	170
Gabriel	Argentina / Español	L1	0.6879812206572767	0.0046686465045351596	213
jilar	Español	L1	0.7138333333333332	0.0032150677250460244	360
Valtiel	Castilian and Catalan	L1	0.7348611111111112	0.00699875088216635	72
Naticruz	Portugal - Português	L2	0.7378021978021977	0.004904902454997311	182
PACOALADROQUE	ESPAÑOL (CARTAGENA-ESPAÑA)	L1	0.7309589041095889	0.003842492505114047	219
diegodbs	Spain-Spanish	L1	0.6762295081967212	0.00830156985096821	61
tigger_uhuhu	spanish-mx ct	L1	0.7257142857142856	0.009885971186679377	28
tatius	Spanish (Spain) - French	L1	0.7303529411764703	0.005189536603890956	85
Argónida	Español-Andalucía	L1	0.7025000000000001	0.006285657775514515	80
lamartus	Spain Spanish	L1	0.716449275362319	0.004974068718609686	138
Jellby	Spanish (Spain)	L1	0.6802785076195486	0.002906423938548273	519
Peón	Castellano	L1	0.718292678216197	0.0023744741621215862	523
Erreconerre	Mexican Spanish	L1	0.638551181102363	0.003041426014884207	635
María Madrid	Spanish Spain	L1	0.7183544303797466	0.003288490729300439	237
Jay Lang	Spanish (from Spain)	L1	0.7000000000000001	0.011203447745194797	30
jsvillar	Spanish - Spain	L1	0.6704444444444446	0.007943167528750135	90
Peterdg	Dutch - Belgium	L2	0.6531250000000001	0.004792412559166302	256
Quique Alfaro	castellano	L1	0.7008108108108106	0.006662422932384604	148
Sibutlasi	Spanish-Spain	L1	0.7064285714285713	0.004447909799510994	168
PABLO DE SOTO	Spain Spanish	L1	0.6907630522088349	0.0037252334988655523	249
RaulCavazos	Mexican Spanish	L1	0.6556603773584906	0.011033362238703128	53
didakticos	Español de Costa Rica (y de otras partes también)	L1	0.7361494252873562	0.004559239247090402	174
Bandama	Spanish	L1	0.7191836734693876	0.008590438912259473	49
Señor K	Español chileno	L1	0.7234562211981571	0.002900726226739445	434
torrebruno	español	L1	0.7346774193548389	0.0044445404999081135	124
Polizón	Español	L1	0.7249305555555552	0.003084887958971063	288
solysombra	Argentina (Castellano)	L1	0.7081651376146791	0.005298056653979652	109
David_3333	Spanish	L1	0.683888888888889	0.022580848049180726	18
AllegroModerato	Dutch (Netherlands)	L2	0.6838095238095238	0.009939727659299478	21
juandelsur	Español de Argentina	L1	0.7382142857142856	0.00684394397704991	28
murciana	Spanish - Spain	L1	0.685128205128205	0.013142383327382403	39
nelliot53	Spanish-[PR]; English-[US]	L1	0.68625	0.02298582637813385	8
Bloodsun	Castellano - Argentina	L1	0.7006501547987615	0.003516840335739237	323
Gorgiewave	Scotland, English	L2	0.6877777777777777	0.014886401118860288	9
ILT	México - Español/Castellano	L1	0.7081818181818182	0.025111322394423874	11
pejeman	Español	L1	0.7122598870056497	0.003021706878529354	354
Alundra	España - Castellano	L1	0.6830303030303027	0.009696969696969695	33
aleCcowaN	Castellano - Argentina	L1	0.7109556313993194	0.002034604294351934	879
relativamente	catalan and spanish	L1	0.704	0.02461706725018234	5
Servando	Español, Mexico	L1	0.7094117647058824	0.007553968405526557	68
Mangato	SPAIN (Galicia)	L2	0.7453731343283586	0.0045670563577987966	134
Rasp	Castellano de España	L1	0.7106122448979592	0.0073390216223213406	49
sinho4	Galego - Spain	L2	0.6941666666666667	0.01033223356806506	12
Alfonso Chíncaro	Español (Perú)	L1	0.7146031746031746	0.005912943255514015	63
Csalrais	Spanish - Spain	L1	0.7080327868852458	0.007541577548479819	61
Lord Darktower	Español	L1	0.7326973684210527	0.004706412342520085	152
Mate	Castellano - Argentina	L1	0.7296938775510202	0.005194419316862992	98
pepone	ARGENTINA	L2	0.7	0.03789082059964241	8
Berenguer	Spain, Spanish	L1	0.7149132947976882	0.0038406721875119546	173
Guillermogustavo	Argentine Spanish	L1	0.7119745222929934	0.005685450434876988	157
BETOREYES	Colombia Español	L1	0.713333333333333	0.008695485065085263	54
hosec	español	L1	0.6924590163934424	0.006370351444694663	122
chicaswing	cuba	L2	0.7374999999999999	0.022260631488924883	8
Hidrocálida	español  México	L1	0.695	0.013168942730211066	20
Migueles	Español - Chilean Spanish	L1	0.665	0.009371690456191146	74
autrex2811	Español-castellano, son lo mismo	L1	0.6957894736842105	0.013246924971003361	38
Milton Sand	Español (Colombia)	L1	0.7222881355932205	0.005901812636290182	118
Indiana (Nahuel)	Argentina Español	L1	0.7075796178343952	0.003544358867301224	157
quedamucho	español	L1	0.6886363636363635	0.01356873562213199	22
Idóneo	Español-Castilla y León.	L1	0.7242735042735041	0.004863773832452979	117
Darojas	Castellano - Colombia	L1	0.7050000000000001	0.015030737737153056	26
Bashti	Español castellano.	L1	0.7229545454545454	0.005237711624793865	88
RSalaya	España (Español)	L1	0.6936363636363636	0.011234329240452262	22
Bocha	castellano	L1	0.6881159420289855	0.01031117587498774	69
wamcon	Español	L1	0.6730526315789476	0.007848044077283305	95
HalloweenJr	Español	L1	0.6958333333333333	0.020243155720770255	12
ieracub	Chile/Español	L1	0.7200558659217879	0.005181107192364669	179
Probo	Español	L1	0.7295945945945943	0.006018726758645139	74
Crisipo de Soli	Castellano, Méjico	L1	0.7099628252788102	0.003431504989342492	269
amanarma	castellano, España	L1	0.7078	0.008648652130446072	50
horusankh	México, Español	L1	0.6908602150537635	0.005346034244249168	93
lazarus1907	Spanish, Spain	L1	0.7030169491525421	0.004170933936496721	295
litelchau	Spanish-Spain	L1	0.7073684210526315	0.013482544601291826	19
mirk	Native from Mexico, Spanish.  Living in	L1	0.7240000000000001	0.00634277299221478	65
Ube	Spanish Cantabria Spain	L1	0.6875	0.012983406355025257	24
indigoio	español	L1	0.76	0.00539518129636598	72
Maruja14	Español - España (Madrid)	L1	0.7107594936708862	0.0077672490289709675	79
jorge_val_ribera	Español	L1	0.6977419354838709	0.015641890801054693	31
Aleko	Español	L1	0.7296875	0.00872385928165563	32
Södertjej	Spanish ES/Swedish (utlandssvensk)	L1	0.7098534163180624	0.002898215613068809	297
Sembrador	Español	L1	0.7248765432098765	0.005090423562083556	162
Canela Mad	Spanish Colombia-Spain	L1	0.7386363636363636	0.012931646047591807	22
ismael37	Spanish	L1	0.7236363636363636	0.010554854744509089	11
micafe	Spanish - Colombia	L1	0.69	0.0252212432507026	9
Plain Language	Spanish-Spain	L1	0.6555555555555554	0.023100692095879772	9
chaquira16	Sevilla, española	L1	0.7378947368421052	0.013541768768703796	19
Maximino	Español chileno	L1	0.6665734265734263	0.0067646808552092545	143
Josruecam	Spain Spanish	L1	0.675	0.054999999999999986	2
grdsit	Español, El Salvador	L1	0.65	0.0679215233437335	6
EduardoGonzalez	español de España, La Mancha (C. Real)	L1	0.6841258741258738	0.006078485220827269	143
psicutrinius	Spanish / Spain	L1	0.714090909090909	0.011946110796577628	22
MAGUANÁ	Español	L1	0.7436666666666667	0.008650072530867706	30
Sidjanga	German;southern tendencies	L2	0.7336625514403293	0.003282026136700511	243
Navel	Castellano - Español	L1	0.7146875	0.009999842488678863	32
sergio11	Spanish (lunfardo)	L1	0.675045045045045	0.005903779205615923	111
Cubanboy	Spanish	L1	0.7557142857142857	0.012697420596165137	7
sehait	ESPAÑOL	L1	0.6	0.041553178779326454	6
Accipiter	Spanish - Spain	L1	0.6522222222222221	0.026022307619178595	9
YaniraTfe	español (España)	L1	0.7092857142857144	0.01168285239402042	28
astur_pecha	Español España	L1	0.695	0.014433756729740644	12
Lord Delfos	Castellano (Argentina)	L1	0.7065714285714285	0.0073900098036443216	35
Summer_rose	Español/España	L1	0.6858333333333332	0.013168967961526716	12
Hrutland	Castellano, Chile	L1	0.7183333333333334	0.0109981632993694	12
Sendro Páez	Spanish - España	L1	0.741935483870968	0.014900525752712538	31
Jigoku no Tenshi	Venezuela-Castellano	L1	0.696	0.010989172159990247	15
Cebolleta	Spanish (Spain)	L1	0.7153243978243977	0.010094965716157556	52
Pedro P. Calvo Morcillo	España, español.	L1	0.6983783783783785	0.01617060652982966	37
Wapochen	Ecuador, español	L1	0.6125	0.029545163168726397	4
bacchebenevenies	Español (Argentina)	L1	0.7080392156862744	0.007211209182241906	51
magdala	Española (Madrileña)	L1	0.7297058823529412	0.009742544058245428	34
elmg	Spanish - Argentina	L1	0.7312500000000001	0.00912300206437918	16
balduino	Castellano	L1	0.6781250000000001	0.012819865768928051	16
aifustek032	Español (España)	L1	0.7243999999999999	0.009505787710652917	25
carzante	España - Castellano & Galego	L1	0.7072222222222222	0.018271831879491152	18
claramolin	Español - Argentina	L1	0.7175000000000001	0.016982133468526776	8
Neo1961	Castellano	L1	0.7364285714285715	0.010276781835670112	28
Milhaud	Spanish (Spain)	L1	0.678	0.04862098312457286	5
sunce	Español, España	L1	0.642	0.04152107898405338	5
alinapopi	Romanian	L2	0.735	0.020615528128088322	4
Soto	español - argentina	L1	0.7042857142857143	0.01636514272437992	14
trejosluna	CR - Español	L1	0.7341176470588235	0.014528340041445256	17
Magnalp	Español - México	L1	0.6486363636363637	0.016650209698096368	44
oriental	Spanish-R.O.Uruguay	L1	0.7457142857142857	0.007598859582809569	63
RADIRO	Spanish	L1	0.6958333333333334	0.02294454227484219	12
HaHa08	Spanish - Spain	L1	0.7018181818181817	0.011670741965462172	22
valdemar	Español mexicano	L1	0.6741379310344828	0.010428235181931905	29
-CAIN-	Chile, Castellano (Spanish)	L1	0.708	0.010726258974076067	20
talshanir	Argentina Spanish	L1	0.71	0.04966554808583779	4
jc19	Español - México	L1	0.7676470588235297	0.012791581898813319	17
Elocutio	Spanish	L1	0.7014285714285714	0.020287055622991233	7
pdro	español	L1	0.7309999999999999	0.019000000000000006	10
Andurriante	Spanish	L1	0.724	0.01627540748764494	10
Honorato	Español (o Castellano)	L1	0.65	0.024720661623652208	10
SusanBryan	Spanish- Br. English	L1	0.7266666666666666	0.020275875100994083	3
Plangam	Castellano de México	L1	0.683	0.013908430696683374	10
cachomero	Spanish - Spain	L1	0.6899999999999998	0.01109400392450458	14
